1.243749623217230237e+03,1.150000495066439728e-04
1.418005944681048049e+03,1.458426925754759498e-04
1.640370169595726793e+03,1.875603881878946434e-04
1.953590545227321627e+03,2.446061515442261923e-04
2.360613035388238586e+03,3.145747238109933199e-04
2.811236190770219764e+03,3.989426520562618528e-04
3.396945595227146896e+03,5.130585383676804527e-04
4.045307611904048827e+03,6.416286728304788217e-04
4.817420007527245616e+03,8.024178977860966979e-04
5.821237817292777436e+03,1.046470183837749576e-03
7.136843488002433332e+03,1.327130118339934139e-03
8.376634354065536172e+03,1.683062143773460077e-03
9.975670429662455717e+03,2.134453992609740194e-03
1.187968850006301909e+04,2.669338447914964066e-03
1.414805485013697398e+04,3.481207365914699200e-03
1.709536655417033398e+04,4.414855974729365445e-03
2.035829379988960500e+04,5.521198787209882948e-03
2.424507241165946834e+04,7.100514736147637250e-03
2.929578690498986543e+04,9.004849930362766527e-03
3.488889991713725612e+04,1.158064979936181821e-02
4.215692821896652458e+04,1.468654279505327009e-02
4.947921153133593907e+04,1.836692357179895568e-02
6.066290096100164374e+04,2.362070566656057982e-02
7.224139690742145467e+04,2.953994699391083653e-02
8.603173261073618778e+04,3.746246568250294340e-02
1.039583790863816103e+05,4.885652907038577630e-02
1.238032465466670692e+05,6.195969288783147871e-02
1.495938418906475999e+05,7.857708305933247539e-02
1.781462464822728070e+05,9.826814242026807311e-02
2.121483393609318882e+05,1.228936916306565819e-01
2.601112814804668888e+05,1.625270471148202445e-01
3.142974598900786368e+05,2.061162779429691061e-01
3.635438594439215376e+05,2.471836420126297118e-01
4.266693810826858971e+05,3.006055295883773848e-01
5.007670167032226454e+05,3.707182839180944711e-01
6.050330563160086749e+05,4.445815560714791448e-01
7.204657536972260568e+05,5.331616177922496869e-01
8.704374771894704318e+05,6.217656238714640571e-01
1.051627225593818119e+06,7.250943768778747023e-01
1.289040276718175970e+06,8.108732226835406731e-01
1.650399276467902586e+06,8.942142329946645152e-01
2.052321506507337326e+06,9.195623545283487799e-01
2.373213875339054503e+06,9.195623545283487799e-01
2.784253589867569041e+06,8.818034129936120902e-01
3.411917871684691869e+06,8.338588923794459928e-01
4.304150990106398240e+06,7.667852464208450014e-01
5.274334927503383718e+06,7.150307752674757156e-01
6.463204704348545521e+06,6.667694924570850556e-01
8.036127894846417941e+06,6.305165780263292108e-01
9.706141530831370503e+06,6.131361244115096643e-01
1.206881683160906658e+07,5.962347702817545336e-01
1.457719789580878057e+07,5.879596141286766997e-01
1.710271689342287928e+07,5.797993090590491949e-01
2.035941580377564952e+07,5.717522610520316961e-01
2.388671177384307235e+07,5.638168982102350624e-01
2.722077014399727806e+07,5.331616177922496869e-01
3.287470715365397185e+07,4.902753526011851548e-01
3.746081403339319676e+07,4.445815560714791448e-01
4.207012535040582716e+07,3.975511551660325660e-01
4.724658266692062467e+07,3.554959012929371220e-01
5.153937251525970548e+07,3.134774990653523274e-01
5.787713181072930992e+07,2.688057430748260757e-01
6.499424077475385368e+07,2.304998850808928357e-01
7.298170876757428050e+07,1.895367698518564403e-01
8.077243575471520424e+07,1.602713304726354204e-01
9.070096464605772495e+07,1.336436741080920532e-01
1.003832051000074893e+08,1.130084124325674566e-01
1.127148306820109189e+08,9.036368441910891391e-02
1.265669211388997436e+08,7.430476961279051940e-02
1.380575682157160044e+08,6.283173600358760158e-02
1.527883439584057331e+08,5.166564088361782353e-02
1.690908970167893171e+08,4.248392003306331738e-02
1.926370449117911160e+08,3.349947001636837535e-02
2.194620273891069293e+08,2.641504104386302454e-02
2.500114038126339316e+08,2.025466375603526825e-02
2.807303696173217893e+08,1.642396447422784372e-02
3.198154225874259472e+08,1.277090128052929194e-02
3.696492551932150722e+08,9.522603254167679235e-03
4.334716457585190535e+08,6.808954387392113922e-03
4.938223027202322483e+08,5.294488090342734134e-03
5.544739299068443775e+08,4.174815904380352848e-03
6.225473874851835966e+08,3.201187242001955237e-03
7.195530979856745005e+08,2.386960432805450370e-03
8.079113412473427057e+08,1.856046151081379913e-03
8.940959655767991543e+08,1.505018123976740443e-03
9.752683690831896067e+08,1.272635685960644232e-03
