315209602842.73846, 4.072772108711865e-14
382501421278.7144, 4.861980210406271e-14
495082837240.0932, 6.504094059042201e-14
640800274441.5957, 8.700825116137848e-14
777600090603.8044, 1.1493162851248017e-13
1006470663056.0913, 1.5969697997905823e-13
1221334805863.6108, 2.16353953283609e-13
1482068740567.749, 3.0062284327739064e-13
2046088289466.0237, 4.284184167086903e-13
2482892880560.32, 6.028645961505665e-13
2824752438059.1006, 7.863291860549025e-13
3656160144085.2085, 1.0653014728742518e-12
4436687330978.589, 1.4071864622022038e-12
5383843622033.456, 1.9064252445133684e-12
6533201459593.73, 2.550312541443152e-12
7432731752468.559, 3.5887652827032854e-12
9019491898922.486, 4.563947703262191e-12
11674193588234.48, 6.105402296585339e-12
13281566457791.611, 8.167476848278884e-12
17190722018585.71, 1.0519086393080612e-11
20860644934719.355, 1.4251026703030021e-11
30718143012686.84, 2.030917620904739e-11
42408311417676.42, 2.786473678899225e-11
58547317673332.13, 3.775053205324392e-11
104618344439181.67, 5.179474679231223e-11
212682174729618.66, 6.928820980810272e-11
405362096341808.56, 8.483428982440725e-11
1213482767749143, 9.506529014323884e-11
3193020307691014, 9.874281281804145e-11
7384946253574335, 9.037409390018185e-11
12371916345321594, 7.475261222040584e-11
17080201787886390, 6.183135888417604e-11
20726530539278070, 5.0500619218413075e-11
26826957952797164, 3.971011080528299e-11
32554051186850456, 2.8578797819850445e-11
37036287863535580, 2.1094820011352087e-11
44942897103797520, 1.5374931403548444e-11
47937156455581896, 1.1348672281080458e-11
51130904261460400, 8.700825116137813e-12
62046471220713930, 6.341584770237436e-12
62046471220713930, 4.861980210406251e-12
66180232919893410, 3.775053205324407e-12
75292323625979490, 2.7514424889794663e-12
80308572213914540, 2.005385184898587e-12
85659021536854300, 1.4990778107927094e-12
91365937263917040, 1.0926008611173825e-12
97453068484122960, 8.167476848278918e-13
103945746537225400, 6.105402296585364e-13
103945746537225400, 4.680903310144568e-13
110870990429013540, 3.411670128561704e-13
118257619269761280, 2.5827829577254865e-13
126136372203744240, 1.8587918911465749e-13
134540036328888100, 1.22436833134181e-13
143503583138894320, 7.863291860549024e-14
143503583138894320, 5.804118407660844e-14
153064314055635650, 4.2841841670869036e-14
